HK2,O,M1A,hgnc_symbol,entrezgene_id
FALSE,FALSE,FALSE,NF1P9,440225
TRUE,TRUE,TRUE,NF2,4771
FALSE,FALSE,FALSE,NFAM1,150372
FALSE,FALSE,FALSE,NFASC,23114
TRUE,TRUE,TRUE,NFAT5,10725
TRUE,FALSE,FALSE,NFATC1,4772
FALSE,TRUE,FALSE,NFATC2,4773
TRUE,TRUE,TRUE,NFATC2IP,84901
TRUE,TRUE,TRUE,NFATC3,4775
TRUE,FALSE,FALSE,NFATC4,4776
FALSE,FALSE,FALSE,NFE2,4778
TRUE,TRUE,TRUE,NFE2L1,4779
TRUE,TRUE,TRUE,NFE2L2,4780
TRUE,TRUE,TRUE,NFIA,4774
FALSE,FALSE,FALSE,NFIA-AS1,645030
TRUE,TRUE,TRUE,NFIB,4781
TRUE,TRUE,TRUE,NFIC,4782
TRUE,TRUE,TRUE,NFIL3,4783
FALSE,FALSE,FALSE,NFILZ,105372267
TRUE,TRUE,TRUE,NFIX,4784
TRUE,TRUE,TRUE,NFKB1,4790
TRUE,TRUE,TRUE,NFKB2,4791
TRUE,TRUE,TRUE,NFKBIA,4792
TRUE,TRUE,TRUE,NFKBIB,4793
TRUE,TRUE,TRUE,NFKBID,84807
TRUE,TRUE,TRUE,NFKBIE,4794
TRUE,TRUE,TRUE,NFKBIL1,4795
TRUE,TRUE,TRUE,NFKBIZ,64332
TRUE,TRUE,TRUE,NFRKB,4798
TRUE,TRUE,TRUE,NFS1,9054
TRUE,TRUE,TRUE,NFU1,27247
TRUE,TRUE,TRUE,NFX1,4799
TRUE,TRUE,TRUE,NFXL1,152518
TRUE,TRUE,TRUE,NFYA,4800
TRUE,TRUE,TRUE,NFYB,4801
TRUE,TRUE,TRUE,NFYC,4802
TRUE,TRUE,TRUE,NGDN,25983
FALSE,TRUE,TRUE,NGEF,25791
TRUE,FALSE,TRUE,NGF,4803
FALSE,FALSE,FALSE,NGFR,4804
FALSE,FALSE,FALSE,NGFR-AS1,100288866
TRUE,TRUE,TRUE,NGLY1,55768
TRUE,TRUE,TRUE,NGRN,51335
TRUE,TRUE,TRUE,NHEJ1,79840
FALSE,FALSE,FALSE,NHLH2,4808
TRUE,FALSE,FALSE,NHLRC1,378884
TRUE,TRUE,TRUE,NHLRC2,374354
TRUE,TRUE,TRUE,NHLRC3,387921
FALSE,FALSE,FALSE,NHLRC4,283948
TRUE,TRUE,TRUE,NHP2,55651
TRUE,TRUE,TRUE,NHS,4810
FALSE,FALSE,FALSE,NHS-AS1,100873920
TRUE,TRUE,TRUE,NHSL1,57224
TRUE,FALSE,FALSE,NHSL2,340527
TRUE,TRUE,TRUE,NIBAN1,116496
TRUE,TRUE,TRUE,NIBAN2,64855
FALSE,FALSE,FALSE,NIBAN3,199786
TRUE,TRUE,TRUE,NICN1,84276
TRUE,TRUE,TRUE,NID1,4811
TRUE,TRUE,TRUE,NIF3L1,60491
TRUE,TRUE,TRUE,NIFK-AS1,254128
TRUE,TRUE,TRUE,NIN,51199
TRUE,TRUE,TRUE,NINJ1,4814
FALSE,FALSE,FALSE,NINJ2,4815
TRUE,TRUE,TRUE,NINL,22981
TRUE,TRUE,TRUE,NIP7,51388
TRUE,TRUE,TRUE,NIPA1,123606
TRUE,TRUE,TRUE,NIPA2,81614
TRUE,TRUE,TRUE,NIPAL1,152519
TRUE,TRUE,TRUE,NIPAL2,79815
TRUE,TRUE,TRUE,NIPAL3,57185
TRUE,FALSE,FALSE,NIPAL4,348938
TRUE,TRUE,TRUE,NIPBL,25836
TRUE,TRUE,TRUE,NIPBL-DT,646719
TRUE,TRUE,TRUE,NIPSNAP1,8508
TRUE,TRUE,TRUE,NIPSNAP2,2631
TRUE,TRUE,TRUE,NIPSNAP3A,25934
TRUE,TRUE,TRUE,NIPSNAP3B,55335
TRUE,TRUE,TRUE,NISCH,11188
TRUE,TRUE,TRUE,NIT1,4817
TRUE,TRUE,TRUE,NIT2,56954
FALSE,FALSE,FALSE,NKAIN1,79570
FALSE,FALSE,FALSE,NKAIN2,154215
FALSE,FALSE,FALSE,NKAIN3,286183
TRUE,FALSE,FALSE,NKAIN4,128414
TRUE,TRUE,TRUE,NKAP,79576
TRUE,TRUE,TRUE,NKAPD1,55216
FALSE,FALSE,FALSE,NKAPL,222698
TRUE,TRUE,FALSE,NKAPP1,158801
FALSE,FALSE,FALSE,NKD1,85407
FALSE,FALSE,FALSE,NKD2,85409
FALSE,FALSE,FALSE,NKG7,4818
TRUE,TRUE,TRUE,NKIRAS1,28512
TRUE,TRUE,TRUE,NKIRAS2,28511
TRUE,FALSE,FALSE,NKPD1,284353
TRUE,TRUE,TRUE,NKRF,55922
TRUE,TRUE,TRUE,NKTR,4820
FALSE,FALSE,FALSE,NKX1-1,54729
FALSE,FALSE,FALSE,NKX2-1,7080
FALSE,FALSE,FALSE,NKX2-1-AS1,100506237
FALSE,FALSE,FALSE,NKX2-2,4821
FALSE,FALSE,FALSE,NKX2-5,1482
FALSE,FALSE,FALSE,NKX2-6,137814
FALSE,FALSE,FALSE,NKX2-8,26257
TRUE,TRUE,TRUE,NKX3-1,4824
FALSE,FALSE,FALSE,NKX3-2,579
TRUE,TRUE,FALSE,NKX6-1,4825
FALSE,FALSE,FALSE,NKX6-2,84504
FALSE,FALSE,FALSE,NKX6-3,157848
TRUE,TRUE,TRUE,NLE1,54475
TRUE,TRUE,TRUE,NLGN1,22871
TRUE,TRUE,TRUE,NLGN2,57555
FALSE,FALSE,FALSE,NLGN3,54413
FALSE,FALSE,FALSE,NLGN4X,57502
FALSE,TRUE,TRUE,NLGN4Y,22829
FALSE,FALSE,FALSE,NLGN4Y-AS1,100874056
TRUE,TRUE,TRUE,NLK,51701
TRUE,TRUE,TRUE,NLN,57486
FALSE,TRUE,FALSE,NLRC3,197358
FALSE,FALSE,FALSE,NLRC4,58484
TRUE,TRUE,TRUE,NLRC5,84166
TRUE,TRUE,TRUE,NLRP1,22861
FALSE,FALSE,FALSE,NLRP10,338322
FALSE,FALSE,FALSE,NLRP11,204801
FALSE,FALSE,FALSE,NLRP12,91662
FALSE,FALSE,FALSE,NLRP13,126204
FALSE,FALSE,FALSE,NLRP14,338323
FALSE,FALSE,FALSE,NLRP2,55655
FALSE,TRUE,TRUE,NLRP3,114548
FALSE,FALSE,FALSE,NLRP4,147945
FALSE,FALSE,FALSE,NLRP5,126206
FALSE,FALSE,FALSE,NLRP6,171389
FALSE,FALSE,FALSE,NLRP7,199713
FALSE,FALSE,FALSE,NLRP8,126205
FALSE,FALSE,FALSE,NLRP9,338321
TRUE,TRUE,TRUE,NLRX1,79671
TRUE,TRUE,TRUE,NMB,4828
FALSE,FALSE,FALSE,NMBR,4829
TRUE,TRUE,TRUE,NMD3,51068
TRUE,TRUE,TRUE,NME1,4830
FALSE,FALSE,FALSE,NME1-NME2,654364
TRUE,TRUE,TRUE,NME2,4831
TRUE,TRUE,TRUE,NME3,4832
TRUE,TRUE,TRUE,NME4,4833
TRUE,FALSE,FALSE,NME5,8382
TRUE,TRUE,TRUE,NME7,29922
FALSE,FALSE,FALSE,NME8,51314
FALSE,FALSE,FALSE,NME9,347736
TRUE,TRUE,TRUE,NMI,9111
TRUE,TRUE,TRUE,NMNAT1,64802
TRUE,FALSE,FALSE,NMNAT2,23057
TRUE,FALSE,FALSE,NMNAT3,349565
TRUE,TRUE,TRUE,NMRAL1,57407
FALSE,FALSE,FALSE,NMRAL2P,344887
TRUE,TRUE,TRUE,NMRK1,54981
FALSE,FALSE,FALSE,NMRK2,27231
FALSE,FALSE,FALSE,NMS,129521
TRUE,TRUE,TRUE,NMT2,9397
FALSE,TRUE,TRUE,NMU,10874
FALSE,FALSE,FALSE,NMUR1,10316
FALSE,FALSE,FALSE,NMUR2,56923
FALSE,FALSE,FALSE,NNAT,4826
TRUE,TRUE,TRUE,NNMT,4837
TRUE,TRUE,TRUE,NNT,23530
TRUE,TRUE,TRUE,NOC3L,64318
TRUE,TRUE,TRUE,NOC4L,79050
TRUE,TRUE,TRUE,NOD1,10392
FALSE,FALSE,FALSE,NOD2,64127
FALSE,FALSE,FALSE,NODAL,4838
FALSE,FALSE,FALSE,NOG,9241
TRUE,TRUE,TRUE,NOL10,79954
TRUE,TRUE,TRUE,NOL11,25926
TRUE,TRUE,TRUE,NOL3,8996
FALSE,FALSE,FALSE,NOL4,8715
TRUE,TRUE,TRUE,NOL4L,140688
FALSE,FALSE,FALSE,NOL4L-DT,149950
TRUE,TRUE,TRUE,NOL6,65083
TRUE,TRUE,TRUE,NOL8,55035
TRUE,TRUE,TRUE,NOL9,79707
TRUE,TRUE,TRUE,NOLC1,9221
TRUE,TRUE,TRUE,NOM1,64434
TRUE,TRUE,TRUE,NOMO3,408050
TRUE,TRUE,TRUE,NONO,4841
TRUE,TRUE,TRUE,NOP10,55505
TRUE,TRUE,TRUE,NOP14,8602
TRUE,TRUE,TRUE,NOP16,51491
TRUE,TRUE,TRUE,NOP2,4839
TRUE,TRUE,TRUE,NOP56,10528
TRUE,TRUE,TRUE,NOP58,51602
TRUE,TRUE,TRUE,NOP9,161424
TRUE,TRUE,TRUE,NOPCHAP1,121053
TRUE,TRUE,TRUE,NORAD,647979
FALSE,FALSE,FALSE,NOS1,4842
TRUE,FALSE,FALSE,NOS1AP,9722
FALSE,FALSE,FALSE,NOS2,4843
FALSE,FALSE,FALSE,NOS3,4846
TRUE,TRUE,TRUE,NOSIP,51070
TRUE,FALSE,TRUE,NOSTRIN,115677
TRUE,TRUE,TRUE,NOTCH1,4851
TRUE,TRUE,TRUE,NOTCH2,4853
TRUE,TRUE,TRUE,NOTCH2NLA,388677
TRUE,TRUE,TRUE,NOTCH2NLB,100996763
TRUE,FALSE,FALSE,NOTCH3,4854
FALSE,FALSE,FALSE,NOTCH4,4855
FALSE,FALSE,FALSE,NOTO,344022
TRUE,FALSE,FALSE,NOVA1,4857
FALSE,FALSE,FALSE,NOVA2,4858
FALSE,FALSE,FALSE,NOX1,27035
FALSE,FALSE,FALSE,NOX3,50508
FALSE,FALSE,FALSE,NOX4,50507
FALSE,FALSE,FALSE,NOX5,79400
FALSE,FALSE,FALSE,NOXA1,10811
TRUE,TRUE,TRUE,NOXO1,124056
FALSE,FALSE,FALSE,NOXRED1,122945
FALSE,FALSE,FALSE,NPAP1,23742
TRUE,FALSE,FALSE,NPAS1,4861
TRUE,TRUE,TRUE,NPAS2,4862
FALSE,FALSE,FALSE,NPAS3,64067
FALSE,FALSE,FALSE,NPAS4,266743
TRUE,TRUE,TRUE,NPAT,4863
TRUE,FALSE,FALSE,NPBWR1,2831
FALSE,FALSE,FALSE,NPBWR2,2832
TRUE,TRUE,TRUE,NPC1,4864
FALSE,TRUE,FALSE,NPC1L1,29881
TRUE,TRUE,TRUE,NPC2,10577
FALSE,TRUE,TRUE,NPEPL1,79716
TRUE,TRUE,TRUE,NPEPPS,9520
FALSE,FALSE,FALSE,NPFF,8620
FALSE,FALSE,FALSE,NPFFR1,64106
TRUE,FALSE,FALSE,NPFFR2,10886
TRUE,TRUE,TRUE,NPHP1,4867
TRUE,TRUE,TRUE,NPHP3,27031
FALSE,FALSE,FALSE,NPHP3-AS1,348808
TRUE,TRUE,TRUE,NPHP4,261734
FALSE,FALSE,FALSE,NPHS1,4868
FALSE,FALSE,FALSE,NPHS2,7827
TRUE,TRUE,TRUE,NPIPA1,9284
TRUE,TRUE,TRUE,NPIPA2,642799
TRUE,TRUE,TRUE,NPIPA3,642778
TRUE,TRUE,TRUE,NPIPA5,100288332
FALSE,FALSE,TRUE,NPIPA8,101059953
FALSE,FALSE,FALSE,NPIPB11,728888
FALSE,FALSE,FALSE,NPIPB13,613037
FALSE,FALSE,FALSE,NPIPB15,440348
FALSE,FALSE,FALSE,NPIPB3,23117
TRUE,TRUE,FALSE,NPIPB4,440345
FALSE,FALSE,FALSE,NPIPB6,728741
TRUE,TRUE,TRUE,NPIPB8,728734
TRUE,TRUE,TRUE,NPIPB9,100507607
TRUE,TRUE,TRUE,NPL,80896
TRUE,TRUE,TRUE,NPLOC4,55666
TRUE,TRUE,TRUE,NPM1,4869
TRUE,FALSE,FALSE,NPM2,10361
TRUE,FALSE,FALSE,NPNT,255743
FALSE,FALSE,FALSE,NPPA,4878
TRUE,FALSE,FALSE,NPPB,4879
FALSE,FALSE,FALSE,NPPC,4880
TRUE,FALSE,FALSE,NPR1,4881
TRUE,TRUE,TRUE,NPR2,4882
FALSE,FALSE,FALSE,NPR3,4883
TRUE,TRUE,TRUE,NPRL2,10641
TRUE,TRUE,TRUE,NPRL3,8131
FALSE,FALSE,FALSE,NPS,594857
FALSE,FALSE,FALSE,NPSR1,387129
TRUE,TRUE,TRUE,NPTN,27020
FALSE,FALSE,FALSE,NPTX1,4884
FALSE,FALSE,FALSE,NPTX2,4885
FALSE,FALSE,FALSE,NPVF,64111
FALSE,FALSE,FALSE,NPY,4852
TRUE,FALSE,FALSE,NPY1R,4886
FALSE,FALSE,FALSE,NPY2R,4887
FALSE,TRUE,TRUE,NPY4R,5540
FALSE,TRUE,TRUE,NPY4R2,100996758
TRUE,FALSE,FALSE,NPY5R,4889
FALSE,FALSE,FALSE,NPY6R,4888
TRUE,TRUE,TRUE,NQO1,1728
TRUE,TRUE,TRUE,NQO2,4835
FALSE,FALSE,FALSE,NR0B1,190
FALSE,FALSE,FALSE,NR0B2,8431
TRUE,TRUE,TRUE,NR1D1,9572
TRUE,TRUE,TRUE,NR1D2,9975
TRUE,TRUE,TRUE,NR1H2,7376
TRUE,TRUE,TRUE,NR1H3,10062
TRUE,TRUE,FALSE,NR1H4,9971
FALSE,FALSE,FALSE,NR1I2,8856
FALSE,FALSE,FALSE,NR1I3,9970
TRUE,TRUE,TRUE,NR2C1,7181
TRUE,TRUE,TRUE,NR2C2,7182
TRUE,TRUE,TRUE,NR2C2AP,126382
FALSE,FALSE,FALSE,NR2E1,7101
FALSE,FALSE,FALSE,NR2E3,10002
TRUE,TRUE,TRUE,NR2F1-AS1,441094
TRUE,TRUE,TRUE,NR2F2,7026
TRUE,TRUE,TRUE,NR2F6,2063
TRUE,TRUE,TRUE,NR3C1,2908
TRUE,TRUE,FALSE,NR3C2,4306
TRUE,TRUE,TRUE,NR4A1,3164
TRUE,TRUE,TRUE,NR4A2,4929
TRUE,FALSE,FALSE,NR4A3,8013
FALSE,FALSE,FALSE,NR5A1,2516
FALSE,FALSE,FALSE,NR5A2,2494
TRUE,TRUE,TRUE,NR6A1,2649
FALSE,FALSE,FALSE,NRAD1,121838
FALSE,FALSE,FALSE,NRAP,4892
TRUE,TRUE,TRUE,NRAS,4893
TRUE,TRUE,TRUE,NRBF2,29982
TRUE,TRUE,TRUE,NRBP1,29959
TRUE,TRUE,FALSE,NRCAM,4897
TRUE,TRUE,TRUE,NRDC,4898
TRUE,TRUE,TRUE,NREP,9315
FALSE,FALSE,FALSE,NREP-AS1,100873948
TRUE,TRUE,TRUE,NRF1,4899
TRUE,TRUE,TRUE,NRG1,3084
FALSE,FALSE,FALSE,NRG1-IT1,100856811
FALSE,FALSE,FALSE,NRG1-IT3,100874286
FALSE,TRUE,FALSE,NRG2,9542
FALSE,FALSE,FALSE,NRG3,10718
FALSE,FALSE,FALSE,NRG4,145957
TRUE,TRUE,TRUE,NRGN,4900
TRUE,TRUE,TRUE,NRIP1,8204
TRUE,TRUE,TRUE,NRIP2,83714
TRUE,TRUE,TRUE,NRIP3,56675
TRUE,FALSE,FALSE,NRK,203447
FALSE,TRUE,TRUE,NRL,4901
TRUE,TRUE,TRUE,NRM,11270
FALSE,FALSE,FALSE,NRN1,51299
FALSE,FALSE,FALSE,NRN1L,123904
TRUE,TRUE,TRUE,NRP1,8829
TRUE,TRUE,TRUE,NRP2,8828
TRUE,FALSE,FALSE,NRROS,375387
FALSE,FALSE,FALSE,NRSN1,140767
TRUE,TRUE,TRUE,NRSN2,80023
TRUE,FALSE,FALSE,NRSN2-AS1,100507459
TRUE,FALSE,FALSE,NRTN,4902
FALSE,FALSE,FALSE,NRXN1,9378
FALSE,FALSE,FALSE,NRXN2,9379
TRUE,TRUE,TRUE,NRXN3,9369
TRUE,TRUE,TRUE,NSA2,10412
TRUE,TRUE,TRUE,NSD1,64324
TRUE,TRUE,TRUE,NSD2,7468
TRUE,TRUE,TRUE,NSD3,54904
TRUE,TRUE,TRUE,NSDHL,50814
TRUE,TRUE,TRUE,NSF,4905
TRUE,TRUE,TRUE,NSFL1C,55968
FALSE,FALSE,FALSE,NSG1,27065
TRUE,TRUE,TRUE,NSL1,25936
TRUE,TRUE,TRUE,NSMAF,8439
TRUE,TRUE,TRUE,NSMCE1,197370
FALSE,FALSE,FALSE,NSMCE1-DT,400512
TRUE,TRUE,TRUE,NSMCE2,286053
TRUE,TRUE,TRUE,NSMCE3,56160
TRUE,TRUE,TRUE,NSMCE4A,54780
TRUE,TRUE,TRUE,NSMF,26012
TRUE,TRUE,TRUE,NSRP1,84081
TRUE,TRUE,TRUE,NSUN2,54888
TRUE,TRUE,TRUE,NSUN3,63899
TRUE,TRUE,TRUE,NSUN4,387338
TRUE,TRUE,TRUE,NSUN5,55695
TRUE,TRUE,TRUE,NSUN5P1,155400
FALSE,FALSE,FALSE,NSUN5P2,260294
TRUE,TRUE,TRUE,NSUN6,221078
TRUE,TRUE,TRUE,NT5C,30833
FALSE,FALSE,FALSE,NT5C1A,84618
FALSE,FALSE,FALSE,NT5C1B,93034
FALSE,FALSE,FALSE,NT5C1B-RDH14,100526794
TRUE,TRUE,TRUE,NT5C2,22978
TRUE,TRUE,TRUE,NT5C3A,51251
TRUE,TRUE,TRUE,NT5C3B,115024
TRUE,TRUE,TRUE,NT5DC1,221294
TRUE,TRUE,TRUE,NT5DC2,64943
TRUE,TRUE,TRUE,NT5DC3,51559
FALSE,FALSE,FALSE,NT5DC4,284958
TRUE,TRUE,TRUE,NT5E,4907
TRUE,TRUE,TRUE,NT5M,56953
TRUE,TRUE,TRUE,NTAN1,123803
TRUE,TRUE,TRUE,NTAQ1,55093
FALSE,FALSE,FALSE,NTF3,4908
FALSE,FALSE,FALSE,NTF4,4909
TRUE,TRUE,TRUE,NTHL1,4913
FALSE,TRUE,TRUE,NTM,50863
TRUE,TRUE,TRUE,NTMT1,28989
FALSE,FALSE,FALSE,NTMT2,149281
TRUE,FALSE,FALSE,NTN1,9423
FALSE,FALSE,FALSE,NTN3,4917
TRUE,TRUE,TRUE,NTN4,59277
FALSE,FALSE,FALSE,NTN5,126147
TRUE,TRUE,TRUE,NTNG1,22854
FALSE,TRUE,FALSE,NTNG2,84628
TRUE,TRUE,TRUE,NTPCR,84284
FALSE,FALSE,FALSE,NTRK1,4914
FALSE,FALSE,FALSE,NTRK2,4915
FALSE,TRUE,TRUE,NTRK3,4916
FALSE,FALSE,FALSE,NTRK3-AS1,283738
FALSE,FALSE,FALSE,NTS,4922
FALSE,FALSE,FALSE,NTSR1,4923
FALSE,FALSE,FALSE,NTSR2,23620
TRUE,TRUE,TRUE,NUAK1,9891
TRUE,TRUE,TRUE,NUAK2,81788
TRUE,TRUE,TRUE,NUB1,51667
TRUE,TRUE,TRUE,NUBP1,4682
TRUE,TRUE,TRUE,NUBP2,10101
TRUE,TRUE,TRUE,NUBPL,80224
TRUE,TRUE,TRUE,NUCB1,4924
FALSE,FALSE,FALSE,NUCB1-AS1,100874085
TRUE,TRUE,TRUE,NUCB2,4925
TRUE,TRUE,TRUE,NUCKS1,64710
TRUE,TRUE,TRUE,NUDC,10726
TRUE,TRUE,TRUE,NUDCD1,84955
TRUE,TRUE,TRUE,NUDCD2,134492
TRUE,TRUE,TRUE,NUDCD3,23386
TRUE,TRUE,TRUE,NUDT1,4521
TRUE,TRUE,TRUE,NUDT10,170685
TRUE,TRUE,TRUE,NUDT12,83594
TRUE,TRUE,TRUE,NUDT13,25961
TRUE,TRUE,TRUE,NUDT14,256281
TRUE,TRUE,TRUE,NUDT15,55270
TRUE,TRUE,TRUE,NUDT16,131870
TRUE,TRUE,TRUE,NUDT16L1,84309
TRUE,TRUE,TRUE,NUDT16L2P,152195
TRUE,FALSE,FALSE,NUDT17,200035
TRUE,TRUE,TRUE,NUDT18,79873
TRUE,TRUE,TRUE,NUDT19,390916
TRUE,TRUE,TRUE,NUDT2,318
TRUE,TRUE,TRUE,NUDT22,84304
TRUE,TRUE,TRUE,NUDT3,11165
TRUE,TRUE,TRUE,NUDT4,11163
TRUE,TRUE,TRUE,NUDT4B,440672
TRUE,TRUE,TRUE,NUDT5,11164
TRUE,TRUE,TRUE,NUDT6,11162
TRUE,FALSE,FALSE,NUDT7,283927
TRUE,TRUE,TRUE,NUDT8,254552
TRUE,TRUE,TRUE,NUF2,83540
TRUE,TRUE,TRUE,NUFIP2,57532
TRUE,TRUE,TRUE,NUMA1,4926
TRUE,TRUE,TRUE,NUMB,8650
TRUE,TRUE,TRUE,NUMBL,9253
TRUE,TRUE,TRUE,NUP107,57122
FALSE,FALSE,FALSE,NUP107-DT,100507250
TRUE,TRUE,TRUE,NUP153,9972
TRUE,TRUE,TRUE,NUP155,9631
TRUE,TRUE,TRUE,NUP160,23279
TRUE,TRUE,TRUE,NUP205,23165
TRUE,TRUE,TRUE,NUP210,23225
FALSE,FALSE,FALSE,NUP210L,91181
FALSE,FALSE,FALSE,NUP210P1,255330
TRUE,TRUE,TRUE,NUP214,8021
TRUE,TRUE,TRUE,NUP35,129401
TRUE,TRUE,TRUE,NUP42,11097
TRUE,TRUE,TRUE,NUP43,348995
TRUE,TRUE,TRUE,NUP50,10762
FALSE,TRUE,TRUE,NUP50-DT,100506714
TRUE,TRUE,TRUE,NUP54,53371
TRUE,TRUE,TRUE,NUP58,9818
TRUE,TRUE,TRUE,NUP62,23636
TRUE,TRUE,TRUE,NUP62CL,54830
TRUE,TRUE,TRUE,NUP85,79902
TRUE,TRUE,TRUE,NUP88,4927
TRUE,TRUE,TRUE,NUP93,9688
TRUE,TRUE,TRUE,NUP98,4928
FALSE,FALSE,FALSE,NUPR1,26471
TRUE,TRUE,TRUE,NUS1,116150
TRUE,TRUE,TRUE,NUSAP1,51203
TRUE,TRUE,TRUE,NUTF2,10204
FALSE,FALSE,FALSE,NUTM1,256646
TRUE,TRUE,TRUE,NUTM2A,728118
TRUE,TRUE,TRUE,NUTM2A-AS1,728190
TRUE,TRUE,TRUE,NUTM2B,729262
TRUE,TRUE,TRUE,NUTM2D,728130
FALSE,TRUE,TRUE,NUTM2F,54754
FALSE,FALSE,FALSE,NUTM2G,441457
TRUE,TRUE,TRUE,NVL,4931
FALSE,FALSE,FALSE,NWD1,284434
FALSE,FALSE,FALSE,NWD2,57495
TRUE,TRUE,TRUE,NXF1,10482
FALSE,FALSE,FALSE,NXF2,56001
FALSE,FALSE,FALSE,NXF4,55999
FALSE,FALSE,FALSE,NXF5,55998
TRUE,TRUE,TRUE,NXN,64359
FALSE,FALSE,FALSE,NXNL1,115861
TRUE,TRUE,TRUE,NXNL2,158046
FALSE,FALSE,FALSE,NXPE1,120400
FALSE,FALSE,FALSE,NXPE2,120406
TRUE,TRUE,TRUE,NXPE3,91775
FALSE,FALSE,FALSE,NXPE4,54827
FALSE,FALSE,FALSE,NXPH1,30010
TRUE,FALSE,FALSE,NXPH2,11249
FALSE,FALSE,FALSE,NXPH3,11248
TRUE,TRUE,TRUE,NXPH4,11247
TRUE,TRUE,TRUE,NXT2,55916
TRUE,FALSE,FALSE,NYAP2,57624
TRUE,FALSE,FALSE,NYX,60506
TRUE,TRUE,TRUE,OAF,220323
TRUE,TRUE,TRUE,OARD1,221443
TRUE,TRUE,TRUE,OAS1,4938
FALSE,TRUE,TRUE,OAS2,4939
TRUE,TRUE,TRUE,OAS3,4940
TRUE,TRUE,TRUE,OASL,8638
TRUE,TRUE,TRUE,OAT,4942
TRUE,TRUE,TRUE,OAZ1,4946
TRUE,TRUE,TRUE,OAZ2,4947
TRUE,FALSE,FALSE,OAZ3,51686
TRUE,TRUE,TRUE,OBI1,79596
FALSE,FALSE,FALSE,OBI1-AS1,100874222
FALSE,FALSE,FALSE,OBP2A,29991
FALSE,FALSE,FALSE,OBP2B,29989
TRUE,TRUE,TRUE,OBSCN,84033
FALSE,FALSE,FALSE,OBSCN-AS1,574407
TRUE,TRUE,TRUE,OBSL1,23363
FALSE,FALSE,FALSE,OCA2,4948
TRUE,TRUE,TRUE,OCEL1,79629
TRUE,TRUE,TRUE,OCIAD1,54940
TRUE,TRUE,TRUE,OCIAD2,132299
TRUE,TRUE,FALSE,OCLN,100506658
FALSE,FALSE,FALSE,OCM,654231
FALSE,FALSE,FALSE,OCM2,4951
TRUE,TRUE,TRUE,OCRL,4952
FALSE,FALSE,FALSE,OCSTAMP,128506
FALSE,FALSE,FALSE,ODAD1,93233
TRUE,FALSE,FALSE,ODAD2,55130
FALSE,TRUE,FALSE,ODAD3,115948
FALSE,TRUE,TRUE,ODAD4,83538
FALSE,FALSE,FALSE,ODAM,54959
TRUE,FALSE,FALSE,ODAPH,152816
TRUE,TRUE,TRUE,ODC1,4953
FALSE,FALSE,FALSE,ODF1,4956
TRUE,TRUE,TRUE,ODF2,4957
TRUE,TRUE,TRUE,ODF2L,57489
FALSE,FALSE,FALSE,ODF3,113746
TRUE,FALSE,FALSE,ODF3B,440836
FALSE,FALSE,FALSE,ODF3L2,284451
FALSE,FALSE,FALSE,ODF4,146852
TRUE,TRUE,TRUE,ODR4,54953
TRUE,TRUE,TRUE,OFD1,8481
FALSE,FALSE,FALSE,OFD1P6Y,83864
TRUE,TRUE,TRUE,OGA,10724
TRUE,TRUE,TRUE,OGDH,4967
TRUE,TRUE,FALSE,OGDHL,55753
TRUE,TRUE,TRUE,OGFOD1,55239
TRUE,TRUE,TRUE,OGFOD2,79676
TRUE,TRUE,TRUE,OGFOD3,79701
TRUE,TRUE,TRUE,OGFR,11054
FALSE,FALSE,FALSE,OGFR-AS1,101409261
TRUE,TRUE,TRUE,OGFRL1,79627
TRUE,TRUE,TRUE,OGG1,4968
FALSE,FALSE,FALSE,OGN,4969
TRUE,TRUE,TRUE,OGT,8473
TRUE,TRUE,TRUE,OIP5,11339
TRUE,TRUE,TRUE,OIP5-AS1,729082
TRUE,TRUE,TRUE,OLA1,29789
FALSE,FALSE,FALSE,OLAH,55301
FALSE,FALSE,FALSE,OLFM1,10439
TRUE,FALSE,FALSE,OLFM2,93145
FALSE,FALSE,FALSE,OLFM3,118427
FALSE,FALSE,FALSE,OLFM4,10562
FALSE,FALSE,FALSE,OLFML1,283298
TRUE,TRUE,TRUE,OLFML2A,169611
TRUE,TRUE,TRUE,OLFML2B,25903
TRUE,FALSE,FALSE,OLFML3,56944
FALSE,FALSE,FALSE,OLIG2,10215
FALSE,FALSE,FALSE,OLIG3,167826
TRUE,TRUE,TRUE,OLMALINC,90271
FALSE,FALSE,FALSE,OLR1,4973
TRUE,TRUE,TRUE,OMA1,115209
FALSE,FALSE,FALSE,OMD,4958
FALSE,FALSE,FALSE,OMP,4975
FALSE,FALSE,FALSE,ONECUT1,3175
FALSE,FALSE,FALSE,ONECUT3,390874
FALSE,FALSE,FALSE,OOEP,441161
FALSE,FALSE,FALSE,OOSP1,255649
TRUE,TRUE,TRUE,OPA1,4976
FALSE,FALSE,FALSE,OPA1-AS1,100873941
TRUE,TRUE,TRUE,OPA3,80207
FALSE,FALSE,FALSE,OPCML,4978
TRUE,TRUE,TRUE,OPHN1,4983
TRUE,TRUE,TRUE,OPLAH,26873
FALSE,FALSE,FALSE,OPN1LW,5956
FALSE,FALSE,FALSE,OPN1MW,2652
FALSE,FALSE,FALSE,OPN1MW3,101060233
FALSE,FALSE,FALSE,OPN1SW,611
FALSE,FALSE,FALSE,OPN4,94233
FALSE,FALSE,FALSE,OPN5,221391
