KEGG,OvHK2,M1AvHK2,M2AvHK2,M1AvO
cpd:C03174_c,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C03174_l,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C03174_m,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C03174_n,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C03174_x,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C03174,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C03174_r,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C03174_e,-15.121118638469234,-14.463034326654919,-16.85497461830031,0.658084311814316
cpd:C00245,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00245_e,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00245_r,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00245_x,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00245_c,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00245_n,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00245_l,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00245_m,31.088379259059934,24.94600101367478,22.08972476130072,-6.142378245385155
cpd:C00378_l,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00378_n,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00378_r,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00378_c,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00378_m,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00378_x,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00378,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00378_e,-6.718413864410251,-7.115436123076016,-6.246199311363372,-0.3970222586657653
cpd:C00188_c,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C00188_n,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C00188,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C00188_l,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C00188_r,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C00188_m,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C00188_e,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C00188_x,-40.351289434525796,-36.12960939296961,-34.27584906463857,4.221680041556188
cpd:C01157_n,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C01157_r,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C01157_c,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C01157_m,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C01157_e,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C01157,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C01157_x,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C01157_l,-31.32705938920008,-29.09011718616921,-28.371839661581003,2.2369422030308748
cpd:C03793_e,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C03793_l,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C03793_m,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C03793_c,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C03793_r,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C03793,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C03793_n,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C03793_x,2.6854699025418083,-0.6673998134233933,-3.2025085603905774,-3.3528697159652014
cpd:C00078_m,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806_m,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806_x,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806_r,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00078_l,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806_l,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00078_c,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806_e,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806_n,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00078_n,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00078_r,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00078_x,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00078_e,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00806_c,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C00078,-14.490729592739616,-9.264190389759513,-7.011828272554417,5.226539202980102
cpd:C01536_c,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C01536_e,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C01536_l,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C01536_r,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C01536_m,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082_n,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082_e,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C01536_n,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082_l,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082_x,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082_m,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082_c,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00082_r,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C01536,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C01536_x,-6.382509731043139,-3.00152626712587,-3.732506060983065,3.3809834639172687
cpd:C00015,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00015_r,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00015_c,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00015_m,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00015_n,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00015_l,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00015_e,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00015_x,3.2800827368849976,2.5434003788766453,2.373849635737719,-0.7366823580083526
cpd:C00043_r,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00043_x,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00043_c,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00043,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00043_n,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00043_l,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00043_m,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00043_e,-4.715271492160594,-5.253948984889901,-3.2260127079188132,-0.5386774927293079
cpd:C00105_l,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00105_e,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00105_r,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00105_x,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00105_m,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00105_c,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00105_n,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00105,9.475523322378114,9.154689915636144,7.865739161404046,-0.3208334067419699
cpd:C00366,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00366_n,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00366_l,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00366_c,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00366_e,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00366_r,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00366_x,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00366_m,2.55600993854963,5.073843540824411,3.889908393076884,2.517833602274781
cpd:C00299_c,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00299_m,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00299_l,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00299_e,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00299_n,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00299_x,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00299,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00299_r,2.237582260341938,-0.4073457668593873,1.217138093904418,-2.6449280272013254
cpd:C00075_e,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00075_c,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00075_l,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00075_r,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00075,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00075_n,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00075_x,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00075_m,2.7018107128319886,1.8027144009979978,2.176926842311962,-0.8990963118339909
cpd:C00183_e,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00183_n,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00183_r,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00183_c,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00183_l,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00183_x,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00183_m,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00183,-6.058621231991905,-1.7323943916308315,-0.020884352362405746,4.326226840361074
cpd:C00385_n,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
cpd:C00385_e,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
cpd:C00385_m,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
cpd:C00385_r,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
cpd:C00385_x,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
cpd:C00385_l,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
cpd:C00385_c,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
cpd:C00385,-3.619513926292753,-0.27188422502310766,0.11617333633527215,3.3476297012696454
